path,label,split,sha256,phash,dup_group,is_active,width,height
def_front/cast_def_0_4708.jpeg,def_front,train,91337a8a6fe6505033a0cab09fd79cf7123021ca33de2b883e6d6beb95689b5d,07078c96968c4998,,True,512,512
def_front/cast_def_0_4748.jpeg,def_front,test,8c206553c0d0f91e9f88e0f03bfc08a92af32829fa6fe8693743e56de8689737,0703ce92964c194a,,True,512,512
def_front/cast_def_0_4780.jpeg,def_front,train,3fbf7c9fbee57ea22b4593d3f8ef1246e7433b0bffc7f74415505d88e017f791,964b4d96964c4d90,,True,512,512
def_front/cast_def_0_4787.jpeg,def_front,train,09c4d1dfc5faf8cc5a5b6bb01c3392933d4aeb9e7b9218edd31a3b336be86a40,b4628d96960d378e,,True,512,512
def_front/cast_def_0_4790.jpeg,def_front,train,dc3d7bb83eda9ed3db70da76945b84ed4778ef5f6ee5d65615053604566d47c8,3661cc9696ce2f0f,,True,512,512
def_front/cast_def_0_4801.jpeg,def_front,train,3788e6e18856170307f32719ef968520c35d3aa98a6ae4168a603ddaded6f2e9,8607ce96964c39d6,,True,512,512
def_front/cast_def_0_4815.jpeg,def_front,val,6284f537d6578d1d4118ea28b7fa9f137c79d3fe44c3c8dfa59480c094de0988,b16c869296ce610f,,True,512,512
def_front/cast_def_0_4816.jpeg,def_front,train,46e262325d953da10348fb0155821ec5a9ec87359600aecab729bdf62976ac04,1764ce9293464c10,,True,512,512
def_front/cast_def_0_4865.jpeg,def_front,train,9509014b0568bc38e7eed913c4fda3915fd283fc9ddaa744c643e49192f8207e,0e170f17170f0f4f,,True,512,512
def_front/cast_def_0_490.jpeg,def_front,train,6093597a32e72de5da16343ba68c8cf95c261b6ed13f9eba26f14a1e819627e2,9f2f1713134f2307,,True,512,512
def_front/cast_def_0_4903.jpeg,def_front,train,27129860547c8deb0f5cde1dd9ce2e00fee1c6dab4124a2dd06b863632b9f32f,b20f1733572d0f47,,True,512,512
def_front/cast_def_0_4904.jpeg,def_front,test,812d08f4d4f0257279311f3264ee4f8c0d870c38e98ad28a34b2d6f0bef1b843,92794c96964d1386,,True,512,512
def_front/cast_def_0_4908.jpeg,def_front,train,f15a68beaa815fa51fcbfec1f0788c8c2376505ed821c5433a336d45a759c6b4,b0688e96964f238e,,True,512,512
def_front/cast_def_0_4927.jpeg,def_front,train,5f236d824a6d2988ed66e064a823c7e92bc30596ddcd591be5ff766cfb5ab7b5,ce9f0d1696cd0306,,True,512,512
def_front/cast_def_0_4932.jpeg,def_front,train,e73aa92df2b6a6bf3b4834e57e8116a680055745f56e206844454bfa40aae062,714c96b2b28ecc33,,True,512,512
def_front/cast_def_0_4933.jpeg,def_front,train,aa5f217d1c690035f7dea8e18b786835d228fc5eec80081b74c80660f0390dff,334dc69296ce6898,,True,512,512
def_front/cast_def_0_494.jpeg,def_front,train,3e69ca3196ade45cee08bdcf73f7ddb66a2b51023f608053a393e7d7c45037cf,b0494c16964d238e,,True,512,512
def_front/cast_def_0_4970.jpeg,def_front,train,fe051620a997d87d26709be8290f7173d2bee28e34499f25abc6e0f51bf9e4eb,1c6bcd9696cc6f9e,,True,512,512
def_front/cast_def_0_4971.jpeg,def_front,train,dfc8b34da3c67f246918ea8483bab366b3b66575f9afc7a45c92f1ccce629541,06294d96960c2996,,True,512,512
def_front/cast_def_0_4995.jpeg,def_front,train,76935605be72c0dde8cb847aa777a57aa0703260fbdfc844cb175e26a1dcfe0f,872f4f17170f379c,,True,512,512
def_front/cast_def_0_5001.jpeg,def_front,train,30e5681067e05ca68e5eb9fd8697a7e983a7e860aff2b2ccca9f433a81557637,86030796960e2c93,,True,512,512
def_front/cast_def_0_5004.jpeg,def_front,train,74504f45928ea310dafa2b88e109c503088bcd6396d2752dee6f7385996a073d,91c8ce96968e4d17,,True,512,512
def_front/cast_def_0_5006.jpeg,def_front,train,564be96b3e39909e6d45d9ea13800d0c68227cd8d6dde0f1b52bca16225b902c,8e334d96964e6892,,True,512,512
def_front/cast_def_0_5008.jpeg,def_front,train,870a43fea06099ad460289e85427f7f7e6064fdfb87e67172fdf97f32eebd753,b669cc9696cc6996,,True,512,512
def_front/cast_def_0_5014.jpeg,def_front,train,46a49f2b5755a988e1184c9d0040bdfa5eaa2400f96060cddec46623524a6bd4,0747ce9696ce0c0b,,True,512,512
def_front/cast_def_0_5029.jpeg,def_front,train,dff485f8000bc75bcab4cacddedac4e74ae58ba5e01af1da2765915067d93b34,76e98cb6b68c5d17,,True,512,512
def_front/cast_def_0_503.jpeg,def_front,train,2523ae21604651e544fa6fc260b2945c64d30f8b0e2aaf7d2c2ece65ad7040b9,86238c96964c2997,,True,512,512
def_front/cast_def_0_5034.jpeg,def_front,train,847a10e2cbdc08d62dcf41a93f0bb070fd5a87b9edae982e4173cf5ceb8077a0,1e63ce96b69e1f1f,,True,512,512
def_front/cast_def_0_5061.jpeg,def_front,test,dac6a0900f1e8209cb3dfae7d14fcb72ddb74b86bb8557e1a64bae5cfd47a167,92290e96960e238e,,True,512,512
def_front/cast_def_0_5093.jpeg,def_front,train,cc461ce887d494c5b8a1b549c5516a722a5aecbdd943f85facc8f0fc70b67ec7,330f1313172d1f0f,,True,512,512
def_front/cast_def_0_5094.jpeg,def_front,test,acb1c2fcd5950ebacbea1fbdd54ef9494d390cab3a770a505d2b28b26f237a3b,164b8e96968c6830,,True,512,512
def_front/cast_def_0_5113.jpeg,def_front,test,729dd83ccb0146d9dd74c2b007c6fb8a4d8c797a38bedffc905a3474f3f1002d,96171f37370f0f0f,,True,512,512
def_front/cast_def_0_5119.jpeg,def_front,train,d930296e07917f8443551ab5c226e7d52fae4a8b881ad431c2fee107c26271d2,074dcc9696cc69b2,,True,512,512
def_front/cast_def_0_5128.jpeg,def_front,train,406878f39d302bbf6061f12bc8ac0aa37b40e963692f08c1e949f6f75c5fd6ed,312c0e92928e0f17,,True,512,512
def_front/cast_def_0_514.jpeg,def_front,train,2b4714e0667720e5adfa76cc85210f87a409c6f7fa26c68feb20ce3d4fc733ac,0f0f0f17170f179f,,True,512,512
def_front/cast_def_0_5142.jpeg,def_front,test,5c209ac60486813e058fd311277b21cc9a28a31f60f1b2c805ce98f3ec9f3424,2e278fb6b69e1f1f,,True,512,512
def_front/cast_def_0_5146.jpeg,def_front,train,04f5bac9cbed058061c82d18bcb5246c240f1ac5d1b5748e0a867163c05d0fb8,b66bcd96964d3b8e,,True,512,512
def_front/cast_def_0_5147.jpeg,def_front,train,85652fd68ef0fe74d84f995a9b7ab539ded31ac4b2ede1230dc979c65d7c6a8c,9d1f1f37170f060f,,True,512,512
def_front/cast_def_0_5167.jpeg,def_front,test,0215521c3bc479708314ab9a3be30580f6f5a657d5adf01477ad0e0d9f630eee,064d8c96960c6992,,True,512,512
def_front/cast_def_0_5185.jpeg,def_front,train,c41ec2840c8a32e38094dad32879ad0e1d0b4fdfa52d05d2190b982fa6c10225,9e1b0f13130f270f,,True,512,512
def_front/cast_def_0_5187.jpeg,def_front,train,0f05df16db41e5d0d9ba554b2fb40780669c28984773f391121866936e0b6539,92290c9696cc6103,,True,512,512
def_front/cast_def_0_5190.jpeg,def_front,train,2a20e14f7abe0088a21447f9e0f423a7d2286d1bb009805c9708b988e01aa228,3765ce9692860c0f,,True,512,512
def_front/cast_def_0_5205.jpeg,def_front,train,4f3a2006b375712d2ca6bf9287a48c9f9ca9493d0feea3ec3a8071150d177815,b663cf96960f1f8e,,True,512,512
def_front/cast_def_0_5214.jpeg,def_front,val,beef0dd61acca54771dfc39142032855e7c0237eb1a9f164c4dfe9cba6c8ca1e,96234d96964e2990,,True,512,512
def_front/cast_def_0_5218.jpeg,def_front,val,0887c79569c47fcf466670aa04f9f9066596850f0223ba8891b5f6e21f01db81,a663cf96964c3b9e,,True,512,512
def_front/cast_def_0_5221.jpeg,def_front,train,97e1a4ec6c253c81532afa677889891b67ba0da500f6eb5ba6f72bc0e76a17f8,366ccc9696cc4d17,,True,512,512
def_front/cast_def_0_5224.jpeg,def_front,train,4eb70cc4639289127fb26f49b979ad49466a6ae920855aa85f2e215ff9a22a60,3269cc9696cd4d96,,True,512,512
def_front/cast_def_0_5239.jpeg,def_front,val,16a244fefdb6d7d3b1a9e659f44d44035e5622ef4e72c960637e431963d7848f,06394c9696cc69b2,,True,512,512
def_front/cast_def_0_5240.jpeg,def_front,train,342710b56eeeb5b1c06b54e89404a039f5db8a94abfcdd0b00efd374aee59891,1765ce9292464c10,,True,512,512
def_front/cast_def_0_5241.jpeg,def_front,train,0be8b523cadcb3ca53c64a9982cb1c7c38c83620c9d460eac2c97c4159d54fb9,93294e9292860cb9,,True,512,512
def_front/cast_def_0_5244.jpeg,def_front,test,fe060995f21447e49bb787d286f49fac45bb97dd89462ce0ab5532d76ab3125f,9663cd96964d2b8e,,True,512,512
def_front/cast_def_0_5267.jpeg,def_front,train,9c3bd4d535866f529c625f0cd155119b35b7076139e5452fbb20587778cb1550,9f2b4d9696cf6b96,,True,512,512
def_front/cast_def_0_5273.jpeg,def_front,val,631bacd2ef20ada04f7f4c3c9e2f02364c4a5d29bf7a02c1b26f1e7dddb62bcc,072f5f13335f2b96,,True,512,512
def_front/cast_def_0_5302.jpeg,def_front,train,e321b38e7c2473ec4c738b1a17a590358f1c16468d0a21188c3aa3e04a456a9a,b2648c9696ce1b1f,,True,512,512
def_front/cast_def_0_5311.jpeg,def_front,test,d21d56bc99fccb126bc0b09163e674e53f0a6bd99be55e8c2a6496437a1ea9db,0e27cc96964c6810,,True,512,512
def_front/cast_def_0_5317.jpeg,def_front,val,f5ab984e45cc8ddfbfb4aab194ac293b9451957d5debfbaf8a68d4a104f659ea,7249cc9696cc6996,,True,512,512
def_front/cast_def_0_5322.jpeg,def_front,train,f1aac6b6129640b79cdd157c0e6f59b0121d8a0a49ebbeebeea21225aad1a488,982d4e9292ce6d13,,True,512,512
def_front/cast_def_0_5332.jpeg,def_front,train,efbe0a626bde8b112057447d5369d31ea23ec58b04c432dee3976d038246c114,26478db6968c1f1f,,True,512,512
def_front/cast_def_0_5334.jpeg,def_front,val,1e15b27d2807e6c4b303cca8e7f95b7db382934a0d0c9ce6310ee35d5f3d9ee7,8c370f1737170f0e,,True,512,512
def_front/cast_def_0_5336.jpeg,def_front,train,6a563501b9638a94e49fd018404458136c62e7200b5b8fb6711eb9267986abc1,b64b8db6960f3b17,,True,512,512
def_front/cast_def_0_5339.jpeg,def_front,train,e54820e96bb17f6d6c1f0978fa781bc74a03135ae6c5e36904ab3ceefaca33e0,86294c9696cc6992,,True,512,512
def_front/cast_def_0_5360.jpeg,def_front,test,9945197e20ae6cc195ca188c32790bfbca943e8903dc16d17573483c49a1f5c4,c6b90c1696cc6107,,True,512,512
def_front/cast_def_0_5362.jpeg,def_front,train,5b3e543ff63dcc367ffaaf0f67ae3018b12116fa036ccded03c2344e20c0b733,b661cc9696cc338e,,True,512,512
def_front/cast_def_0_5363.jpeg,def_front,train,4a12b12ed608319371f7c24478827711ed534311929386e0b7777d8d0270aed4,b269cd9696cc6d97,,True,512,512
def_front/cast_def_0_5369.jpeg,def_front,train,d2191f9733aa97239247a85caeb3b559c2a8fec709b2ec18a7232c8ca06050c8,c4230f37170f331f,,True,512,512
def_front/cast_def_0_5374.jpeg,def_front,val,4989cf51d08a61c5735e18756186f5a7e6bdb0f1723f5f63d40bcac1c5134037,0f0b4d1733170b92,,True,512,512
def_front/cast_def_0_5421.jpeg,def_front,train,7dc508d958193d23829155764671e7fc44220457429949f5ae17b125f7c4e0c3,0649cd9696cc79b2,,True,512,512
def_front/cast_def_0_543.jpeg,def_front,train,806afacee239349e957f969c147b62d4bc5f5efb0d49e1fc9afc1e22e1b4c7ef,174d8e96964e68b0,,True,512,512
def_front/cast_def_0_5430.jpeg,def_front,train,6b68e464ea7e6f7dc66ff0ccbb5079df06ff496c1f4cf66aa3285e0f823e48fd,8e030f1313171f9e,,True,512,512
def_front/cast_def_0_5435.jpeg,def_front,val,e786d670fba579e3b146391cb7206706bf5d1791f78fb2f2ef68662921939bff,8e334d96964c7992,,True,512,512
def_front/cast_def_0_5470.jpeg,def_front,train,c20fd3011bb7d761411ada0af2ddce7db65150057616a803862324a5d690c982,a6638f96968e3b9e,,True,512,512
def_front/cast_def_0_5480.jpeg,def_front,train,15af39d3b3ddf3d8419ebb83f814d956e66678d14bc5d1b36bace7d85ceed2c3,86030f17370d2f0f,,True,512,512
def_front/cast_def_0_5524.jpeg,def_front,train,c93bbe0ad34ef0f24f468ca25e803f523c4d81d01e4c5e040896a6acbe817d52,96634d9696cc6d9e,,True,512,512
def_front/cast_def_0_5530.jpeg,def_front,train,23f9afb10114d0b75a0d2485f2fad15508baba61941947b3f41d69d6a88cad55,5239cc9696ce038e,,True,512,512
def_front/cast_def_0_5532.jpeg,def_front,train,5175d3457c3be745662249c0091e54b40901f5662897cd7040fc7cadf6abc719,9268ce96968e4d07,,True,512,512
def_front/cast_def_0_5545.jpeg,def_front,test,97b52892168352724b3ba0677d50b73a78cda3686e2051e08660e81ed4399912,96394c9696960707,,True,512,512
def_front/cast_def_0_556.jpeg,def_front,train,f168b3b7badabbba5d4f152115236d749cab1c60efeaf9544657941830b456ad,9279cc9696ce438e,,True,512,512
def_front/cast_def_0_5569.jpeg,def_front,train,f908cd4e53f379e6aa147b774cae23d9409102138b6e197e8790fe7c12ccf011,363f1727270f0f0f,,True,512,512
def_front/cast_def_0_5571.jpeg,def_front,train,769d45bcdb6f3e3c1a2ab5cbb370b35da08051dec47f91ef5d9eeef02c63078c,c6330d1332150b1f,,True,512,512
def_front/cast_def_0_5572.jpeg,def_front,train,43c20cb0ccfee5449f50ef3556f4dff2bb5fd3bad80d9330a03a611375157077,46030713130f1b17,,True,512,512
def_front/cast_def_0_5573.jpeg,def_front,val,4e8d94145c29cb4e0e724b8a8611d0ad716e80867c2d594dd8707045a3dff69a,b269cc96964c6d97,,True,512,512
def_front/cast_def_0_5628.jpeg,def_front,val,b5ffa8aa8bb78678ba9ddb1156d906c55991cfc4735b16ff7a446e36c1d9eec9,32c98cb696cd738e,,True,512,512
def_front/cast_def_0_5640.jpeg,def_front,train,404cd2121738fd561f3cf95510389267173576d512876e53cefc2e25b19cf41a,9c72cc9696cc0d9e,,True,512,512
def_front/cast_def_0_565.jpeg,def_front,val,ef97e91aa2b6d37bbe03d92a498ff7231444d4f9c98905a912db58b5ced4bc63,06030f37370d732f,,True,512,512
def_front/cast_def_0_566.jpeg,def_front,test,7e56927957d61f943ab5de057677bdb6fb39b46091256c99007d0d4991a41a77,04334d1717cd6316,,True,512,512
def_front/cast_def_0_5696.jpeg,def_front,train,0e75456ac34370a73a8ad50b604e2a96aa17f26e408a5248db048b51cce9f52f,96394d9696cd0b86,,True,512,512
def_front/cast_def_0_5700.jpeg,def_front,test,55945b9ad98a9fe4462886059856af342b8497c90ff49db33552c4245f44b17e,0e438c96b68c69b3,,True,512,512
def_front/cast_def_0_5707.jpeg,def_front,val,2723b7a5b2d8a30314c14847f15ebe1301703610a3055130f3327df2880dc331,b34dce9696cc6d1f,,True,512,512
def_front/cast_def_0_571.jpeg,def_front,val,10dd16d62f6cc20a31a264231fccede19e16d81de6b52c00a85f77ed454c367e,334d879392064d33,,True,512,512
def_front/cast_def_0_5712.jpeg,def_front,train,105daa0e9dbce26223898c6e17cd453952fc44f4d1d6d1784b78f059bd3eb315,366bcd9696cc791f,,True,512,512
def_front/cast_def_0_572.jpeg,def_front,val,1c09ab2a12ea0905d1b1745b038d1bd156da3e9c4a488bfcbc4f6fd23116dc99,72c98c96968c4936,,True,512,512
def_front/cast_def_0_5759.jpeg,def_front,val,1a1de1082c8888d66dfa35ab442bcda6e3196553d165bb010a227cb7ae69a2d3,0029cc9696cc0f86,,True,512,512
def_front/cast_def_0_5767.jpeg,def_front,train,7cb94d3d008e321fbe0c4489734449e2bcaa4c712305fb9cc5ea24eee28eee70,264c969296ce4d17,,True,512,512
def_front/cast_def_0_5768.jpeg,def_front,train,18357dda0cd3735319b77777ca8c03d170883af56a15bd43e6d44869eb03fc5f,b66acd96944d3b8e,,True,512,512
def_front/cast_def_0_5805.jpeg,def_front,train,96a91b7e38f78282336de18d0e1266a42f9e57920919925ed8c1b72b64746ac2,72cd8692960e3b8e,,True,512,512
def_front/cast_def_0_5809.jpeg,def_front,train,69b9b51ef772382f858ae359609bdb519ff22661c88c58d1e17b93b72c5b78a5,87134d1733171f9e,,True,512,512
def_front/cast_def_0_583.jpeg,def_front,train,e67b3a739066d94f0e272700ef1572178259a927fbd29dd55985d0b589c9db49,0607cd9494ccb186,,True,512,512
def_front/cast_def_0_5838.jpeg,def_front,train,4635095038cbadfeb5787e67c72cc296aef574158f58936f4e2274a44ac2264d,8e3b4d9494cd038e,,True,512,512
def_front/cast_def_0_5842.jpeg,def_front,train,5c17e4fa2d14ca798900edb0560163ce6337ab4d1616c88eba330f3b824b4768,d6e9cd9696cc1b8f,,True,512,512
def_front/cast_def_0_5851.jpeg,def_front,train,e538fa5158c497304a3a243b2c391e6cbcd707cae5457c567feaa754b1e41db9,9e2f1733174f2307,,True,512,512
def_front/cast_def_0_5863.jpeg,def_front,train,d54b92bd0c454a772e9a2bc756fa7b5a2546e9508a15b1b360bc48b7a0a00db2,9e3f1f33134d330f,,True,512,512
def_front/cast_def_0_5867.jpeg,def_front,train,74fb9d2e3dfd2a2729656236ef1071268fa49dc4e10659fd054af0fbebe02a49,b16cce9696ce4c33,,True,512,512
def_front/cast_def_0_588.jpeg,def_front,train,bba2957e007a3ccb5bfed9d9c74c1e27ba2162cbe5e19a95cbb32c1499e60596,8e07cc96964e68b1,,True,512,512
def_front/cast_def_0_5892.jpeg,def_front,train,e9f301c1a281b9edbe346816d448a9b2f04f72544f81f1f6c64b92dff98d87cc,d6290e96964f038e,,True,512,512
def_front/cast_def_0_5919.jpeg,def_front,train,f4612461191dc15663a140cea1cea84899b4615309bbb60fc80c4cc3ef69d8b0,d26cce9292ce0386,,True,512,512
def_front/cast_def_0_5932.jpeg,def_front,val,41e72a5b0bf136b6a4b8db6efe905a4c3e521e04b451f2af785e555e1265cbce,966bcd9696cc69b2,,True,512,512
def_front/cast_def_0_5933.jpeg,def_front,train,1498e25d24b6faf6a9feea0269bd393dc1ab30da03ebcdbd41d7994cdcf96a92,86234f97960e2996,,True,512,512
def_front/cast_def_0_5954.jpeg,def_front,train,b61c291ef6cb6b8a40c1e71c10a3ebc08116ebb1aee18613a4f4c46ee0dbb047,8ab94e16924e2386,,True,512,512
def_front/cast_def_0_5971.jpeg,def_front,test,27db26cfc61593a9b19bbda0eac66e80b4168b670231f40194d3aabab02c4dad,92294c96164d3b06,,True,512,512
def_front/cast_def_0_5978.jpeg,def_front,test,f924afacccf628adf3eaef14bf6b9abe96c812cafbac9823f1dc2362798eddca,074d8c9696cc6932,,True,512,512
def_front/cast_def_0_5992.jpeg,def_front,train,cff6672a58cd2f1c1012a3fae7d9ae7dd5ee8fdf86661210d4ef4ff30fc7fa75,9c72cc9696cc1f8e,,True,512,512
def_front/cast_def_0_6010.jpeg,def_front,test,884f15156793da5396b06c7fdbffa237666fc40699af21e483d35aeaeb22363e,106c4e9696ce6507,,True,512,512
def_front/cast_def_0_6011.jpeg,def_front,train,c82f0ef371b2195876797ac29cf3c463b92b478a11de10f2ebeeaff27175cfef,86031733330d3b0f,,True,512,512
def_front/cast_def_0_602.jpeg,def_front,train,5764bcd5dc57be8be941f5e204295f817ce5ece45667d563c6b350c1dae01577,f3cd96b6968c5d17,,True,512,512
def_front/cast_def_0_6023.jpeg,def_front,test,41468b2b52894d57c19a3f724550fece3d50c253d507473271980cbcc52a5cea,1f0f171b134f139f,,True,512,512
def_front/cast_def_0_6035.jpeg,def_front,train,ae032a4b4ce5a95d308498b2ccefb972a8bf5e09e4266bd9f13198fc1cd31c9d,76cb8d96968d339e,,True,512,512
def_front/cast_def_0_604.jpeg,def_front,train,6ea6a4ab59944c6cf178452bb19fc5e5d1dfb6e1af4bc66c783a902b6e0ce49b,26638d96b68c5d1f,,True,512,512
def_front/cast_def_0_6044.jpeg,def_front,test,2166ac9010cd9a89f4210c9aa73250d5af18d529074dfe573f6a95ef6f2bf8ac,b269cc96964c6996,,True,512,512
def_front/cast_def_0_6062.jpeg,def_front,train,58744515d07b158c45a38f6df86e6de47ae142395d0346c29992509b2965f208,9d6bcc9696cc1f8e,,True,512,512
def_front/cast_def_0_608.jpeg,def_front,train,9426379259544b25b791d7643a97068db63c3ecffad2b35e631f5c77b3820e78,0e8f0f37370f0f0f,,True,512,512
def_front/cast_def_0_6112.jpeg,def_front,val,069e20a609511b67cb5171b1f4f867e965887467ff56dd073beb261f55935b4b,8e030f96964c3916,,True,512,512
def_front/cast_def_0_6123.jpeg,def_front,train,423be3f3813680b1294cc005cf7cf04b3dce9d0ff3e46da536a805cbeb023bc7,9a694c9696cc4907,,True,512,512
def_front/cast_def_0_6154.jpeg,def_front,train,c8ff9f554e94141c88c8cd623e9862656f1c2ef3b008abdef6f9661cd83d4a7f,9e3f0f13134f330f,,True,512,512
def_front/cast_def_0_6173.jpeg,def_front,train,dd475c7fe1848f6eab6ee63c2f68139bd8b690f2dd85df1ef1ec8bcb4489fcc7,b12cce96964e2386,,True,512,512
def_front/cast_def_0_6184.jpeg,def_front,test,08523d2f6d2b4d8d21a69cd95831a8455021a1ac280698994285827f7f3e0eab,8c63cd9696cd2b9e,,True,512,512
def_front/cast_def_0_619.jpeg,def_front,train,4aadb391c451ab77cf541fd2af2687fc24e9ed95ac6f354b1b71873c03bb9d4c,b269cc96964d338e,,True,512,512
def_front/cast_def_0_6193.jpeg,def_front,train,ca88f8cdb744f076f6518faf3acf29eefe2fb072e0018ef456b37c13e82b4d12,9463cc9696cc1f8e,,True,512,512
def_front/cast_def_0_6232.jpeg,def_front,train,bf8d20f46a274e7746bec6ae820b2cbecbfa32f4ba45d01f02180e43b222dcb0,a66dcc9696cd1f8e,,True,512,512
def_front/cast_def_0_6236.jpeg,def_front,train,cf3436386a0d6c9111d8659ed03202143c2e893613a56b7a843e30e25da7eeb8,b666cd96964c399f,,True,512,512
def_front/cast_def_0_6239.jpeg,def_front,train,4e69d19622279dd705e0bf7dc84178e0c6e17c0166df5153c0d96bb8ef5ac517,92098c9694cd4b06,,True,512,512
def_front/cast_def_0_624.jpeg,def_front,train,2d3e95c73ee3e974e207959fa53893b7b8dcb0799ad0513f8aafc10ee350af50,87134d1313170f9e,,True,512,512
def_front/cast_def_0_6244.jpeg,def_front,val,1c25ec4fd2a5fecafe07a6a734bffd31038f60abbfe04661f288d78d3eda5e6f,96370f1313271707,,True,512,512
def_front/cast_def_0_6247.jpeg,def_front,train,c7694927fd8b99e57a0ff603a624ed39573b9ce91111cef25779ee1ae1462ca1,0e0f0f17170f1786,,True,512,512
def_front/cast_def_0_6259.jpeg,def_front,train,75fbcdc989756a44126d531127c19f3bf87ce093e0a3481e26e58473d6850397,04728917978b6306,,True,512,512
def_front/cast_def_0_6272.jpeg,def_front,train,f04155e652671db5872dc01679c1e8ad20b080fcaa5efb0260930a5fb15ad544,62cd9cb6968d4936,,True,512,512
def_front/cast_def_0_6296.jpeg,def_front,train,e2fc35843d8810a2c87ca30a5ab23be20c4c490aab52deb3d5ab32e61c4bd6d4,992d0e92960f0306,,True,512,512
def_front/cast_def_0_6298.jpeg,def_front,test,24f5c5144dc254faf8f639bdc8e20f668b2ea5eef5154baf8301b55a24579470,92380e96928e0317,,True,512,512
def_front/cast_def_0_6322.jpeg,def_front,train,6413e212c8bdf409cab6a22442a4e2a6c12856a29aec1d0ef5a145be59fc2706,0e0bcd94948c4992,,True,512,512
def_front/cast_def_0_6369.jpeg,def_front,train,7b70c13bb8f007554e44e9d8035ef89a3bcb49a1892c0084b29d8a960dba237d,3b79ce96b2c66533,,True,512,512
def_front/cast_def_0_637.jpeg,def_front,test,fc882569e5e9eb1fe333b5c8eecb76395792d95ad70fe6ccce39f5fc2e31734e,0e074f96960c1bc6,,True,512,512
def_front/cast_def_0_6406.jpeg,def_front,train,5a999d77ff20ad8abc59f0e5a83a80c8b0c7034bdcd8785dda842e6b435488cf,470f2f1713170fb2,,True,512,512
def_front/cast_def_0_6417.jpeg,def_front,train,a742cea4e1265ffa0352150dfbf83b24461e7cfd08f1a1c906aae8e1ab42ae4f,0761cc96964c399a,,True,512,512
def_front/cast_def_0_6422.jpeg,def_front,train,9296edb92ba6d700354dc51edfc4213d7a4781769e10ee0a3d89a20b17d2ab06,b20f1733154b0f1d,,True,512,512
def_front/cast_def_0_6454.jpeg,def_front,train,f52fad70ef35a239e19d2cde7712e4722d084ca788da19f9f7c60d85ca4c609f,174dcc96964c3950,,True,512,512
def_front/cast_def_0_6476.jpeg,def_front,test,dbc747dd80f2d75775fd5207bff9dfc17eb51a7449e0bb31ab68c310748286e5,92498e96968c2d07,,True,512,512
def_front/cast_def_0_6483.jpeg,def_front,train,2a9e514cffec2ba332504551f0b94a560fd92993f46787be324a3c2564df62e5,1649cc9696cc69b2,,True,512,512
def_front/cast_def_0_649.jpeg,def_front,train,4c1b3c6b5ac14eb1d7123673bb228ca4f805ca2382667269ce955d07ef778448,0669cc96968e6832,,True,512,512
def_front/cast_def_0_6519.jpeg,def_front,test,a1386a29401731ad3ccc08198b9c70e0aa5d1cb006d0aac51e3f039e46a41b96,8e030f96964c3916,,True,512,512
def_front/cast_def_0_6526.jpeg,def_front,train,7e79f2e25ffb5ad5db3ecef6fb04ecd30a23258b459e2cbe48c73dba668a795e,9b194e9692ce4107,,True,512,512
def_front/cast_def_0_6531.jpeg,def_front,train,7bab95c04806867ddf2d0f65272c4d5982f3adfe5ea25d504e4e33fb2164bdd4,8607cc96968c19da,,True,512,512
def_front/cast_def_0_6536.jpeg,def_front,train,2d7952fa21b60f307aa98a49103b0253f344d4ed509286834856ad01c9a44152,1749cc9696ce6cb1,,True,512,512
def_front/cast_def_0_6538.jpeg,def_front,train,8d8c1ebf055ea98df644f67065815116284f1e6e736bfb9b5f39ec1dd70ffaa4,0e73cc96b68e691b,,True,512,512
def_front/cast_def_0_6563.jpeg,def_front,val,cd76bb188388f19b2069ab779f16fbbce08ee9af487edef3e3cfcedbb59dafbe,134dce9696ce69b1,,True,512,512
def_front/cast_def_0_6564.jpeg,def_front,train,49fb5d1ffa43fa1957a5329d1eaba72a016a4a182c04499821f12ef85c0c1ebb,9f0f0f37170f8f76,,True,512,512
def_front/cast_def_0_6582.jpeg,def_front,train,7c44a2c257835dcfaff985813e874a612936bce5f94ebbea9e56bc6072378cc5,9f392c16174db1df,,True,512,512
def_front/cast_def_0_6610.jpeg,def_front,train,a3e25d254a6725f8ed449355c16d850302584876a47654090a15166a450c8c43,8e07ce96964c0907,,True,512,512
def_front/cast_def_0_6641.jpeg,def_front,test,a438477d44c98e2037af564cbcd6f7767aeb2cf06a6317d409d3cebff985e501,b96c4612564c318e,,True,512,512
def_front/cast_def_0_6658.jpeg,def_front,val,ef333f07125acdbee316e7723656e3b8c684e9b900f3999e3adfc3bbc4087354,429d0e9a92070306,,True,512,512
def_front/cast_def_0_6662.jpeg,def_front,train,24ab86bf70e68637fd5b00e3a45e536a9ceb27d66598eb83eb1c2ec08b588ab0,92394c96968c410e,,True,512,512
def_front/cast_def_0_6673.jpeg,def_front,train,fac4bf66093afc314b60c39e851aaac4b5a78b3c703b0cea09ccd57cbed6e95b,46b1cc9696cc0786,,True,512,512
def_front/cast_def_0_6687.jpeg,def_front,train,b2080e35537eec331df5bed20f593deb577f82b1acf211bc36fae58099646571,9e6b4f96964c399f,,True,512,512
def_front/cast_def_0_6724.jpeg,def_front,train,50a757e9f5298f3fb3184439df8f2c24d07950a567c5e3a10a111f78d87d718e,87198c96968e0707,,True,512,512
